x,y,t
0,0,0
1,0,1732
2,0,1903
3,0,2063
4,0,2234
5,0,2411
6,0,2602
6,1,3066
5,1,3423
4,1,3600
4,2,4321
3,2,5105
2,2,5304
2,3,5794
1,3,6093
0,3,6753
0,4,8426
1,4,8840
1,5,9106
0,5,9454
0,6,12161
0,7,12401
1,7,12683
1,6,12950
2,6,13247
2,7,13532
3,7,13773
3,6,14112
4,6,14375
3,6,21584
2,6,21800
1,6,21976
1,5,22385
1,4,22590
1,3,22767
2,3,23189
3,3,23409
3,4,23806
4,4,24059
4,3,24429
5,3,25630
5,2,25851
6,2,26158
7,2,26661
7,3,26943
6,3,27497
6,4,29420
5,4,29664
5,5,29907
6,5,30592
6,6,30838
6,7,31049
7,7,31256
7,6,31507
7,5,31690
7,4,31840
