x,y,t
0,0,0
1,0,1181
2,0,1398
3,0,1615
4,0,1810
5,0,2041
6,0,5343
6,1,6192
5,1,6567
4,1,6804
4,2,8728
3,2,9319
2,2,9696
3,2,23795
4,2,24040
5,2,24284
6,2,24882
7,2,25324
7,3,27248
7,4,27746
7,5,27828
7,6,27913
7,7,27999
6,7,28636
6,6,29830
6,5,30332
6,4,30417
6,5,33595
5,5,33998
5,4,34425
5,3,36000
6,3,36354
5,3,36848
5,4,37700
4,4,37976
4,3,38680
3,3,39098
3,4,39540
3,3,39855
2,3,40165
1,3,40692
0,3,41285
0,4,41664
1,4,41964
1,5,42370
0,5,42676
0,6,43097
0,7,44269
1,7,44573
1,6,45286
2,6,45557
2,7,46238
3,7,46648
3,6,47005
4,6,47302
