x,y,t
0,0,0
1,0,3226
2,0,3627
3,0,4131
4,0,10831
5,0,11630
6,0,12098
6,1,13062
6,2,14965
7,2,15298
6,2,16165
5,2,16397
5,1,17249
4,1,17582
4,2,18296
3,2,18615
2,2,19116
2,3,21483
1,3,22883
0,3,23148
0,4,23600
1,4,24033
1,5,24800
0,5,25083
0,6,26284
0,7,27834
1,7,28417
1,6,28867
2,6,29301
2,7,29768
3,7,30267
3,6,31818
4,6,32031
3,6,33435
2,6,33835
1,6,34035
1,5,34619
1,4,34802
1,3,34985
2,3,36170
3,3,36350
3,4,36853
4,4,37948
4,3,38336
5,3,38753
5,4,39203
5,5,43104
6,5,43520
6,6,44004
6,7,44937
7,7,46071
7,6,46487
7,5,46804
7,4,48488
6,4,49422
6,3,49669
7,3,50489
