x,y,t
0,0,0
1,0,16331
2,0,16535
3,0,16751
4,0,16967
5,0,17185
6,0,17587
6,1,26328
6,2,26725
7,2,27366
7,3,28019
7,4,28247
7,5,28457
7,6,28747
7,7,29041
6,7,30666
6,6,31002
6,5,32432
5,5,32782
5,4,33916
4,4,34255
3,4,34661
3,3,35448
2,3,35761
1,3,41748
0,3,43550
0,4,44860
0,5,45110
0,6,45394
0,7,45674
1,7,47680
2,7,47966
3,7,48200
3,6,49007
4,6,49203
3,6,49632
2,6,50024
1,6,50348
1,5,50992
1,4,51233
1,3,51798
2,3,52511
2,2,53523
3,2,54680
4,2,54996
4,1,55706
5,1,56284
5,2,57245
4,2,59229
4,3,60035
5,3,60587
6,3,60908
6,4,61628
