x,y,t
0,0,0
1,0,3124
2,0,3438
3,0,3638
4,0,3855
5,0,4123
6,0,4555
6,1,5498
6,2,13176
7,2,13501
7,3,14145
7,4,14322
7,5,14499
7,6,14703
7,7,14910
6,7,15472
6,6,15870
6,5,16244
5,5,20386
5,4,23406
6,4,23811
6,3,24213
5,3,26098
5,2,27611
5,1,27992
4,1,28399
4,2,30221
3,2,30737
2,2,31170
2,3,41126
3,3,41449
4,3,41949
4,4,42475
3,4,42875
3,3,43250
2,3,43628
1,3,43924
0,3,44418
0,4,45738
1,4,46110
1,5,46587
0,5,46982
0,6,47583
0,7,48392
1,7,49088
1,6,49507
2,6,50008
2,7,50534
3,7,51103
3,6,51537
4,6,51927
