x,y,t
0,0,0
1,0,1151
2,0,1352
3,0,1544
4,0,1730
5,0,1913
6,0,2572
6,1,3852
5,1,5243
4,1,6161
4,2,7272
3,2,7606
2,2,8085
2,3,9036
1,3,9511
0,3,9715
0,4,10201
0,5,10375
0,6,10567
0,7,11219
1,7,11934
2,7,12129
3,7,12321
3,6,12847
4,6,14456
3,6,14889
2,6,15103
1,6,15285
1,5,16077
1,4,16303
1,3,17901
2,3,19164
3,3,19365
3,4,20485
4,4,20844
4,3,22121
5,3,24677
5,4,25144
5,5,28026
6,5,29629
6,6,30122
6,7,30498
7,7,30830
7,6,31690
7,5,31884
7,4,32081
6,4,32520
6,3,32884
7,3,35673
7,2,36352
6,2,36713
5,2,36929
