x,y,t
0,0,0
1,0,2768
2,0,2978
3,0,3168
4,0,3321
5,0,3494
6,0,4160
6,1,4677
5,1,7281
4,1,7614
4,2,10234
3,2,10834
2,2,11307
2,3,13728
1,3,14503
0,3,15121
0,4,15766
1,4,16253
1,5,16692
0,5,17388
0,6,20664
0,7,21512
1,7,22009
1,6,22475
2,6,23007
2,7,23442
3,7,24218
3,6,24691
4,6,25150
3,6,28416
3,7,28771
2,7,31981
1,7,32311
0,7,32623
0,6,33072
0,5,33477
1,5,33840
1,4,34402
1,3,35113
2,3,35552
3,3,35896
3,4,36464
4,4,37159
4,3,37699
4,2,41334
5,2,41721
5,3,42383
5,4,42806
5,5,43236
6,5,47048
6,6,47488
6,7,47949
7,7,48414
7,6,49003
7,5,49519
7,4,50219
6,4,50731
6,3,51198
7,3,51767
7,2,52287
6,2,52704
