x,y,t
0,0,0
1,0,1795
2,0,2134
3,0,2348
4,0,2519
5,0,2687
6,0,3198
6,1,4034
5,1,5405
4,1,5647
4,2,7244
3,2,7853
2,2,8304
2,3,8939
1,3,10803
0,3,11136
0,4,11477
0,5,11773
0,6,11986
0,7,12388
1,7,12782
2,7,13044
3,7,13649
3,6,14104
4,6,14437
3,6,14838
2,6,15086
1,6,16071
1,5,16407
1,4,16662
1,3,17072
2,3,17406
3,3,17699
3,4,18061
4,4,18436
5,4,18877
5,5,19584
6,5,19899
6,6,20238
6,7,20524
7,7,20778
7,6,21236
7,5,21588
7,4,21821
7,3,22083
7,2,22345
6,2,22703
5,2,22984
4,2,25134
4,3,25385
5,3,25649
6,3,25892
6,4,26080
