x,y,t
0,0,0
1,0,1220
2,0,1445
3,0,1655
4,0,1871
5,0,2124
6,0,2544
6,1,2934
6,2,5965
7,2,6257
7,3,6611
7,4,6916
7,5,7175
7,6,7435
7,7,7743
6,7,8125
6,6,8463
6,5,8771
5,5,9840
5,4,10419
6,4,10769
6,3,11083
5,3,11445
5,2,11745
5,1,12055
4,1,12447
4,2,12892
4,3,13200
4,4,13539
3,4,13871
3,3,14199
3,2,14531
2,2,14811
2,3,15287
1,3,15573
0,3,15883
0,4,16247
1,4,16599
1,5,16959
0,5,17308
0,6,17620
0,7,17978
1,7,18291
1,6,18652
2,6,19039
2,7,19451
3,7,19735
3,6,20084
4,6,20381
