x,y,t
0,0,0
1,0,1035
2,0,1196
3,0,1362
4,0,1544
5,0,1761
6,0,2126
6,1,2849
5,1,3335
4,1,3577
4,2,5403
5,2,6415
6,2,6599
7,2,6799
7,3,8015
6,3,8250
5,3,8624
4,3,8846
3,3,9076
2,3,9445
3,3,10372
3,2,10881
2,2,11270
2,3,11964
1,3,12263
0,3,12719
0,4,13937
1,4,14711
1,5,15152
0,5,15927
0,6,16952
0,7,17424
1,7,18157
2,7,18574
3,7,18754
3,6,19316
4,6,19789
3,6,20482
2,6,20689
1,6,20915
0,6,21123
0,5,22099
0,4,22323
0,3,22544
1,3,23405
2,3,23612
3,3,23809
4,3,23976
5,3,24205
4,3,24927
3,3,25445
3,4,26354
4,4,26734
5,4,26956
6,4,27137
7,4,27335
7,5,28853
7,6,29076
7,7,29324
6,7,30326
6,6,30617
6,5,30849
5,5,31457
