x,y,t
0,0,0
1,0,5725
2,0,5924
3,0,6110
4,0,6603
4,1,7092
4,2,7434
3,2,7696
2,2,8094
2,3,8519
1,3,8789
0,3,8963
0,4,9493
0,5,9691
0,6,9855
0,7,10018
1,7,10389
2,7,10568
3,7,10771
3,6,11138
4,6,11400
3,6,11743
2,6,11917
1,6,12126
1,5,12417
1,4,12594
1,3,12812
2,3,13242
3,3,13469
3,4,13772
4,4,14051
5,4,14933
5,5,15282
6,5,15906
6,6,16243
6,7,16509
7,7,17490
7,6,17839
7,5,18027
7,4,18252
6,4,26819
6,3,28357
7,3,29652
7,2,30015
6,2,30473
6,1,30792
6,0,30975
5,0,31376
5,1,32130
5,2,32314
5,3,32778
4,3,33033
