x,y,t
0,0,0
1,0,3654
2,0,4418
3,0,4997
4,0,5612
4,1,7047
4,2,7601
3,2,8422
2,2,8657
2,3,9058
1,3,9320
0,3,10087
0,4,10373
1,4,10685
1,5,10952
0,5,11227
0,6,11505
0,7,14027
1,7,14331
1,6,14671
2,6,15143
2,7,16111
3,7,16355
3,6,16678
4,6,18939
3,6,23753
2,6,23938
1,6,24144
1,5,24419
1,4,24630
1,3,24866
2,3,25426
3,3,25870
3,4,26754
4,4,27145
5,4,27390
5,5,27774
6,5,28199
6,6,28442
6,7,28836
7,7,29049
7,6,29300
7,5,29520
7,4,29816
6,4,31851
6,3,32052
7,3,32352
7,2,32588
6,2,32844
6,1,33066
6,0,33336
5,0,33588
5,1,34002
5,2,34236
5,3,34500
4,3,34830
