x,y,t
0,0,0
1,0,1331
2,0,1557
3,0,1772
4,0,2800
5,0,3878
6,0,4062
6,1,4356
5,1,4616
4,1,4847
4,2,5835
3,2,6050
2,2,6250
2,3,6566
1,3,6802
0,3,6993
0,4,7533
1,4,7944
1,5,8212
0,5,8447
0,6,8815
0,7,9446
1,7,9716
1,6,10104
2,6,10413
2,7,10663
3,7,10922
3,6,11120
4,6,11642
3,6,11966
2,6,12206
1,6,12392
1,5,12780
1,4,12947
1,3,13129
2,3,13679
3,3,13893
3,4,14205
4,4,14475
4,3,14709
5,3,14979
5,2,15235
6,2,15589
7,2,15785
7,3,16229
6,3,16477
6,4,16740
7,4,17511
7,5,18038
7,6,18255
7,7,18460
6,7,18725
6,6,19145
6,5,19365
5,5,19642
5,4,19869
