x,y,t
0,0,0
1,0,8320
2,0,8536
3,0,8704
4,0,9928
5,0,10120
6,0,10360
6,1,10776
5,1,11120
4,1,11304
4,2,14952
3,2,15304
2,2,15944
2,3,16368
1,3,16920
0,3,17344
1,3,17776
2,3,17960
3,3,18152
4,3,18328
5,3,20088
5,2,20432
6,2,20808
7,2,21152
7,3,21520
6,3,21824
7,3,27144
7,4,27468
7,5,28280
7,6,28608
7,7,28976
6,7,29304
6,6,29672
6,5,29896
5,5,30433
5,4,30896
6,4,31248
5,4,31496
4,4,31712
3,4,31896
3,3,33192
2,3,33512
1,3,33896
0,3,34448
0,4,34896
0,5,35288
0,6,35528
0,7,35712
1,7,36312
2,7,36520
3,7,36744
3,6,37448
4,6,37736
3,6,38080
2,6,38273
1,6,38440
1,5,38816
1,4,39008
