x,y,t
0,0,0
1,0,6351
2,0,7437
3,0,8421
4,0,14259
4,1,14767
4,2,16079
3,2,16547
2,2,17070
3,2,34555
4,2,34893
5,2,36776
5,1,37559
5,0,37755
6,0,38384
6,1,38881
6,2,39147
7,2,39705
7,3,40284
7,4,40472
7,5,40664
7,6,40846
7,7,41040
6,7,41712
6,6,42139
6,5,42362
5,5,48850
5,4,49339
6,4,49874
6,3,51250
5,3,51718
4,3,55053
4,4,55594
3,4,56060
3,3,56665
2,3,61363
1,3,106698
0,3,110182
0,4,111220
1,4,112057
1,5,112943
0,5,114078
0,6,123702
0,7,124116
1,7,125123
1,6,125562
2,6,126328
2,7,127010
3,7,127566
3,6,128067
4,6,128544
