x,y,t
0,0,0
1,0,1736
2,0,2269
3,0,2703
4,0,4287
4,1,5316
4,2,6317
3,2,7318
2,2,7657
2,3,8836
1,3,9741
0,3,10309
0,4,11476
0,5,11776
0,6,12127
0,7,12527
1,7,13574
2,7,13894
3,7,15476
3,6,17294
4,6,18845
3,6,19762
2,6,20129
1,6,20430
1,5,21209
1,4,21476
1,3,23511
2,3,24812
3,3,26479
3,4,27330
4,4,28314
5,4,29599
5,5,30716
6,5,31801
6,6,32868
6,7,33202
7,7,34269
7,6,35337
7,5,35621
7,4,35969
6,4,36933
6,3,38555
6,2,39490
6,3,42826
5,3,43860
4,3,44210
5,3,45278
5,2,45811
5,1,46312
5,0,46662
6,0,48900
6,1,50946
6,2,52400
7,2,52783
7,3,53718
