x,y,t
0,0,0
1,0,44119
2,0,44312
3,0,44646
4,0,44982
5,0,45323
6,0,45668
6,1,45944
6,2,47073
7,2,47337
7,3,47794
7,4,47985
7,5,48241
7,6,48534
7,7,48870
6,7,49124
6,6,49590
6,5,50501
6,4,51058
6,3,51889
5,3,68436
5,2,68834
5,1,69239
4,1,69558
4,2,70262
4,3,70862
4,4,73710
5,4,74962
5,5,75624
5,4,76509
4,4,76829
3,4,77260
3,3,78042
3,2,78882
2,2,79246
2,3,79778
1,3,80835
0,3,82145
0,4,83282
1,4,83959
1,5,85179
0,5,85736
0,6,86960
0,7,92769
1,7,93061
1,6,93439
2,6,93839
2,7,94279
3,7,94731
3,6,95161
4,6,95574
