x,y,t
0,0,0
1,0,6815
2,0,8375
3,0,9737
4,0,14233
4,1,16749
5,1,17402
5,0,18695
6,0,19237
6,1,20402
6,2,27036
7,2,28378
7,3,30287
7,4,30651
7,5,30902
7,6,31120
7,7,31391
6,7,32397
6,6,33162
6,5,33509
6,4,33984
5,4,34425
5,3,36031
6,3,36640
5,3,37600
5,2,38572
4,2,39999
3,2,40407
2,2,40796
2,3,46388
3,3,47639
4,3,48695
4,4,49678
3,4,50766
3,3,51748
2,3,52256
1,3,53091
0,3,53604
0,4,54555
0,5,54843
1,5,56615
1,4,57567
1,5,58514
1,6,59280
0,6,63978
0,7,64555
1,7,65674
2,7,66135
2,6,71860
3,6,72811
3,7,74069
3,6,74735
4,6,75356
3,6,76526
2,6,76734
1,6,76951
0,6,77160
0,5,78648
0,4,79044
0,3,79515
1,3,80406
2,3,80751
3,3,80993
4,3,81229
5,3,81744
5,4,82959
5,5,83402
