x,y,t
0,0,0
1,0,1696
2,0,2207
3,0,2240
4,0,2271
5,0,2303
6,0,2938
6,1,5124
6,2,5629
6,3,5669
6,4,5697
6,5,5723
6,6,5757
6,7,5793
7,7,6613
7,6,7042
7,5,7529
7,4,7573
7,3,7605
7,2,7637
6,2,10776
5,2,11281
4,2,11310
3,2,11357
2,2,11389
2,3,12176
1,3,12481
0,3,13090
0,4,13578
0,5,14079
0,6,14112
0,7,14141
1,7,14897
2,7,15412
3,7,15442
3,6,15872
4,6,16273
3,6,16591
2,6,17087
1,6,17126
1,5,17572
1,4,17855
1,3,18260
2,3,18653
3,3,18931
3,4,19398
4,4,19663
4,3,20036
5,3,20267
5,4,20570
6,4,20778
6,5,20866
5,5,21440
5,4,21752
5,3,21981
5,2,22185
5,1,22472
4,1,22779
