x,y,t
0,0,0
1,0,1905
2,0,2412
3,0,2444
4,0,2476
5,0,2508
6,0,2539
6,1,3313
5,1,3630
4,1,3850
5,1,6170
6,1,7921
6,2,8332
7,2,8600
6,2,8949
5,2,9164
4,2,9356
3,2,9549
2,2,9753
2,3,10213
1,3,10544
0,3,10789
0,4,11217
0,5,11500
0,6,11697
0,7,11893
1,7,12268
2,7,12444
3,7,12613
3,6,13014
4,6,13385
3,6,13661
2,6,13916
1,6,14121
1,7,14400
1,6,14818
1,5,15001
1,4,15197
1,3,15389
2,3,15848
3,3,16053
3,4,16434
4,4,16825
4,3,17312
4,2,17916
4,3,18501
5,3,18728
6,3,18916
7,3,19104
7,4,19596
7,5,19865
7,6,20085
7,7,20293
6,7,20629
6,6,21148
6,5,21365
6,4,21564
5,4,22329
5,5,22697
