x,y,t
0,0,0
1,0,2120
2,0,2625
3,0,3007
4,0,3356
5,0,3885
6,0,4524
6,1,5609
6,2,6103
6,3,6507
6,4,8222
6,5,8606
6,6,8920
6,7,9218
7,7,10122
7,6,11174
7,5,11572
7,4,11828
7,3,12119
7,2,12473
6,2,18709
7,2,19741
6,2,20924
5,2,21439
4,2,21874
3,2,22185
2,2,22607
2,3,28191
1,3,29374
0,3,30174
0,4,31095
0,5,31558
0,6,32059
0,7,32609
1,7,33759
2,7,34259
3,7,35800
3,6,39358
4,6,40310
3,6,41500
2,6,41941
1,6,42442
1,5,43425
1,4,44026
1,3,45130
2,3,47076
3,3,47858
4,3,49126
5,3,49758
5,4,51744
5,5,52858
5,4,53943
4,4,54410
3,4,54916
3,3,55892
3,2,56343
4,2,58342
4,1,59526
5,1,60726
