x,y,t
0,0,0
1,0,1162
2,0,1344
3,0,1553
4,0,1746
5,0,1954
6,0,2149
6,1,2883
6,2,3249
7,2,3706
7,3,3916
7,4,4068
7,5,4238
7,6,4485
7,7,4753
6,7,5043
6,6,5592
6,5,5861
6,4,6071
6,3,6510
5,3,7126
5,2,7407
5,1,8011
4,1,8167
4,2,8607
3,2,9331
2,2,9926
2,3,10443
1,3,10626
0,3,10948
0,4,11138
0,5,11343
0,6,11545
0,7,11759
1,7,12025
2,7,12251
3,7,12825
3,6,13021
4,6,13189
3,6,13438
2,6,13624
1,6,13878
1,5,14211
1,4,14403
1,3,14695
2,3,14922
3,3,15192
4,3,15510
3,3,17910
3,4,18227
4,4,18448
5,4,18722
5,5,18973
