x,y,t
0,0,0
1,0,1533
2,0,1842
3,0,2107
4,0,2388
5,0,2717
6,0,3043
6,1,3542
6,2,3994
7,2,4393
7,3,6634
7,4,7032
7,5,7338
7,6,7644
7,7,8004
6,7,8710
6,6,9117
6,5,9688
6,4,10088
6,3,10562
5,3,11963
5,4,12487
5,5,14735
5,4,15660
4,4,15972
3,4,16357
3,3,17391
3,2,17787
4,2,18457
5,2,18985
5,1,19503
4,1,19912
4,2,20531
4,3,20965
3,3,21404
2,3,21993
2,2,22407
2,3,23105
1,3,23436
0,3,23834
0,4,24271
0,5,24571
0,6,24875
0,7,25202
1,7,26254
2,7,26552
3,7,26911
3,6,27306
2,6,27771
1,6,28429
1,5,28972
1,4,29338
1,5,30610
1,6,31060
2,6,31461
3,6,31811
4,6,32154
