x,y,t
0,0,0
1,0,1765
2,0,2015
3,0,2232
4,0,2449
5,0,2683
6,0,3219
6,1,4017
5,1,4386
4,1,4950
4,2,7501
3,2,7849
2,2,8265
2,3,8718
1,3,9134
0,3,9566
0,4,10534
1,4,11102
1,5,12352
0,5,13402
0,6,14285
1,6,15052
2,6,15719
3,6,16653
2,6,18104
1,6,19217
0,6,20389
0,7,21437
1,7,21987
2,7,23054
3,7,23687
3,6,24189
4,6,26223
3,6,27555
2,6,27985
1,6,28488
1,5,29505
1,4,30439
1,3,31089
2,3,33090
3,3,35154
4,3,35687
3,3,37757
3,4,38137
4,4,38657
5,4,41591
5,3,42021
5,2,42509
6,2,43792
7,2,44474
7,3,45658
7,4,46259
7,5,46841
7,6,48443
7,7,49178
6,7,49809
6,6,50261
6,5,51009
5,5,51692
6,5,52376
6,4,52842
6,3,53393
