x,y,t
0,0,0
1,0,2447
2,0,2928
3,0,3694
4,0,5109
5,0,6590
6,0,7155
6,1,8504
5,1,10500
4,1,12348
4,2,15593
3,2,16924
2,2,17406
2,3,18604
1,3,19622
0,3,20353
0,4,21667
0,5,22200
0,6,22748
0,7,23381
1,7,24763
2,7,25245
3,7,25777
3,6,27742
4,6,29190
3,6,30172
2,6,30687
1,6,31203
1,5,32751
1,4,33367
1,3,34582
2,3,35597
3,3,37760
3,4,40024
4,4,41822
4,3,42887
5,3,44118
5,2,45217
6,2,46381
7,2,47313
7,3,50126
7,4,53038
7,5,54636
7,6,55751
7,7,56932
6,7,60244
6,6,61675
6,5,64588
5,5,65453
5,4,66502
6,4,67581
6,3,68866
