x,y,t
0,0,0
1,0,1237
2,0,1762
3,0,2129
4,0,2434
5,0,2674
6,0,3035
6,1,3649
5,1,4022
4,1,4415
4,2,7513
3,2,7903
2,2,8301
2,3,9847
1,3,10146
0,3,10554
0,4,10839
1,4,11189
1,5,11624
0,5,11944
0,6,12354
0,7,16197
1,7,16616
2,7,16900
3,7,17255
3,6,18264
4,6,18686
3,6,19031
2,6,19253
1,6,19766
1,5,20035
1,4,20228
1,3,20442
2,3,20752
3,3,22192
3,4,22549
4,4,23132
5,4,24093
5,5,24498
6,5,25914
6,6,26320
6,7,26675
7,7,26956
7,6,27288
7,5,27600
7,4,28098
6,4,28512
6,3,34509
5,3,34834
4,3,35190
5,3,35478
5,2,35766
6,2,36024
7,2,36384
7,3,36692
