x,y,t
0,0,0
1,0,1227
2,0,1727
3,0,1811
4,0,1894
5,0,1977
6,0,2060
6,1,2956
6,2,3257
7,2,3491
7,3,3749
7,4,4249
7,5,4331
7,6,4414
7,7,4497
6,7,4810
6,6,5061
6,5,5227
6,4,5427
6,3,5619
6,2,5835
6,1,6444
5,1,6880
4,1,7100
4,2,7387
3,2,7611
2,2,7853
2,3,8099
1,3,8307
0,3,8533
0,4,8924
0,5,9423
0,6,9505
0,7,9589
1,7,9827
2,7,10050
3,7,10250
3,6,10899
4,6,11124
3,6,11683
2,6,11907
1,6,12124
1,5,12394
1,4,12611
1,3,12828
2,3,13349
3,3,13586
4,3,13844
4,2,14283
5,2,14508
5,3,14900
5,4,15620
5,5,15860
5,4,16168
4,4,16331
3,4,16830
