x,y,t
0,0,0
1,0,646
2,0,813
3,0,992
4,0,1162
5,0,1391
6,0,1598
6,1,1817
5,1,2035
4,1,2227
4,2,2467
5,2,2702
6,2,2910
7,2,3288
7,3,3534
6,3,3911
5,3,4140
4,3,4368
3,3,4578
3,2,4870
2,2,5092
2,3,5350
1,3,5593
0,3,5877
0,4,6083
1,4,6822
1,5,7088
0,5,7598
0,4,8014
0,3,8217
1,3,8620
2,3,8837
3,3,9051
4,3,9255
5,3,9458
6,3,9654
7,3,9869
7,4,10084
7,5,10267
7,6,10463
7,7,10666
6,7,10850
6,6,11093
6,5,11296
6,4,11477
5,4,11722
5,5,12160
5,4,12573
4,4,12834
4,3,13188
3,3,13404
3,4,13644
3,3,13924
2,3,14118
1,3,14580
1,4,14757
1,5,14955
1,6,15145
0,6,15418
0,7,15642
1,7,15917
2,7,16216
2,6,16455
3,6,16716
4,6,17115
3,6,17400
3,7,17606
