x,y,t
0,0,0
1,0,2018
2,0,2252
3,0,2453
4,0,2651
5,0,2842
6,0,3056
6,1,3747
6,2,4264
7,2,4630
7,3,5349
7,4,5578
7,5,5787
7,6,5995
7,7,6195
6,7,7244
6,6,8055
6,5,8441
5,5,9399
5,4,11824
4,4,12831
3,4,13066
3,3,14006
2,3,14581
1,3,14986
1,4,15709
1,5,16002
1,6,17087
2,6,17419
3,6,17660
4,6,17884
3,6,18778
3,7,19096
2,7,19718
1,7,19940
0,7,20141
0,6,20671
0,5,20960
0,4,21199
0,3,21414
1,3,25609
2,3,25858
2,2,26317
3,2,26762
4,2,27175
4,1,27573
5,1,28140
5,2,30183
5,3,30648
4,3,31049
5,3,31441
6,3,31648
6,4,32191
