x,y,t
0,0,0
1,0,4766
2,0,5266
3,0,5300
4,0,5335
5,0,5368
6,0,5403
6,1,6141
5,1,6591
4,1,6926
4,2,7750
3,2,7997
2,2,8446
2,3,8918
1,3,9469
0,3,10059
0,4,10725
0,5,10989
0,6,11221
0,7,11413
1,7,11998
2,7,12497
3,7,12530
3,6,13157
4,6,13453
3,6,13782
2,6,14282
1,6,14321
1,5,14685
1,4,14998
1,3,15662
2,3,16013
3,3,16629
4,3,16830
5,3,17030
5,2,17477
6,2,17862
7,2,18077
7,3,18910
7,4,19410
7,5,19443
7,6,19478
7,7,19512
6,7,19918
6,6,20337
6,5,21413
6,4,21629
6,3,21845
6,4,22422
6,5,23190
5,5,23678
5,4,24023
4,4,24437
3,4,24692
