x,y,t
0,0,0
1,0,10210
2,0,10506
3,0,10726
4,0,10958
5,0,11184
6,0,11394
6,1,13652
5,1,14045
4,1,14377
4,2,14725
3,2,14997
2,2,15584
2,3,15909
1,3,16228
0,3,16928
0,4,17248
0,5,17687
0,6,18081
0,7,18522
1,7,18787
2,7,19109
3,7,19426
3,6,20199
4,6,20481
3,6,20816
2,6,21156
1,6,21549
1,5,22333
1,4,22645
1,3,22964
2,3,23269
3,3,23582
3,4,42626
4,4,42890
4,3,44704
4,2,48773
5,2,49109
5,3,49368
5,4,49642
5,5,49875
6,5,50543
6,6,50757
6,7,51210
7,7,51427
7,6,51615
7,5,51859
7,4,52065
7,3,52263
7,2,52440
6,2,52878
6,3,53074
6,4,53368
