x,y,t
0,0,0
1,0,25230
2,0,25524
3,0,25804
4,0,26296
4,1,26601
4,2,27173
3,2,27475
2,2,27908
2,3,28702
1,3,29274
0,3,30023
0,4,30503
0,5,30868
0,6,31218
0,7,31634
1,7,32093
2,7,32444
3,7,32872
3,6,33545
4,6,33938
3,6,34603
2,6,35044
1,6,35530
1,5,36052
1,4,36740
1,3,38269
2,3,38662
3,3,50798
3,4,51434
4,4,52173
4,3,52759
5,3,53892
5,4,54431
5,5,55029
6,5,55558
6,6,56126
6,7,56482
7,7,56830
7,6,57391
7,5,57735
7,4,58073
7,3,58435
7,2,58875
6,2,70737
6,1,71029
6,0,71565
5,0,71875
5,1,72226
5,2,72688
6,2,73453
6,3,73733
6,4,74057
