x,y,t
0,0,0
1,0,2170
2,0,2627
3,0,3115
4,0,18347
4,1,19033
5,1,19405
5,0,20038
6,0,20305
6,1,20652
6,2,21506
7,2,21771
7,3,22162
7,4,22490
7,5,22658
7,6,22826
7,7,23381
6,7,23694
6,6,24043
6,5,24318
6,4,24670
6,3,25062
5,3,27837
5,2,28100
4,2,28478
4,3,28994
3,3,29283
3,2,29610
2,2,29983
2,3,30333
1,3,34278
0,3,34435
0,4,34743
1,4,34984
1,5,35258
0,5,36223
0,6,36608
0,7,36970
1,7,37234
2,7,37645
3,7,37980
3,6,38748
4,6,38985
3,6,39266
2,6,39419
1,6,39581
1,5,40023
1,4,40189
1,3,40894
2,3,41158
3,3,41444
3,4,41704
4,4,41902
5,4,42045
5,5,42372
