x,y,t
0,0,0
1,0,5466
2,0,7623
3,0,7805
4,0,8022
5,0,8222
6,0,9973
6,1,10607
5,1,11040
4,1,11440
4,2,12590
3,2,13140
2,2,13540
2,3,14057
1,3,14425
0,3,14841
0,4,17558
1,4,18309
1,5,18642
0,5,19009
0,6,19342
0,7,21375
1,7,23642
1,6,24159
2,6,24509
2,7,24992
3,7,25393
3,6,25893
4,6,26326
3,6,31911
2,6,32127
1,6,32294
1,5,32794
1,4,32978
1,3,33144
2,3,34478
3,3,34844
3,4,35344
4,4,36294
5,4,38061
5,5,38511
6,5,39295
6,6,39862
6,7,40195
7,7,40562
7,6,40978
7,5,41229
7,4,41779
7,3,44162
7,2,44645
6,2,45346
5,2,45712
5,3,46761
4,3,47062
5,3,47413
6,3,48313
6,4,49197
