x,y,t
0,0,0
1,0,34124
2,0,34326
3,0,34743
4,0,74802
5,0,74969
6,0,75177
6,1,75442
6,2,76969
7,2,77380
7,3,77685
7,4,78089
7,5,78278
7,6,78455
7,7,78632
6,7,79181
6,6,79725
6,5,79938
5,5,81220
5,4,81642
6,4,81989
6,3,82379
5,3,87214
5,2,87633
5,1,88017
4,1,88335
4,2,88752
4,3,89078
4,4,89302
3,4,90181
3,3,90599
3,2,90922
2,2,91242
2,3,91611
1,3,95147
1,4,95400
1,5,95713
1,6,95969
2,6,96269
3,6,96562
4,6,98383
3,6,98671
3,7,98948
2,7,99240
1,7,99535
0,7,99836
0,6,100099
0,5,100344
0,4,100573
0,3,100874
