x,y,t
0,0,0
1,0,4555
2,0,5009
3,0,5437
4,0,5889
5,0,6418
6,0,7425
6,1,9655
6,2,10746
7,2,12446
7,3,13921
7,4,14399
7,5,14847
7,6,15299
7,7,15808
6,7,17058
6,6,18659
6,5,21878
6,4,40490
6,3,41182
5,3,46982
4,3,47497
3,3,47940
2,3,48398
1,3,48836
0,3,49289
0,4,51069
0,5,52078
0,6,52567
0,7,53060
1,7,58453
2,7,58942
3,7,59445
3,6,61508
4,6,65537
3,6,66671
2,6,68387
1,6,68835
1,5,73820
1,4,74390
1,3,75578
2,3,80744
2,2,82411
3,2,86338
4,2,86842
4,1,91616
5,1,92562
6,1,93212
5,1,94777
5,2,95763
5,3,96273
5,4,96767
5,5,98031
5,4,99279
4,4,100448
3,4,100699
