x,y,t
0,0,0
1,0,1537
2,0,1735
3,0,1916
4,0,2117
5,0,2317
6,0,2552
6,1,3418
5,1,4418
4,1,4634
4,2,5735
3,2,6530
2,2,8100
2,3,9178
1,3,9799
0,3,10350
0,4,11048
0,5,11229
0,6,11482
0,7,11831
1,7,12582
2,7,12848
3,7,13082
3,6,13915
4,6,14381
3,6,15048
2,6,15314
1,6,15847
1,5,16594
1,4,17031
1,3,17766
2,3,19793
3,3,20228
4,3,20928
4,2,21811
5,2,24014
6,2,24523
7,2,24958
7,3,25875
7,4,26092
7,5,26325
7,6,26540
7,7,27092
6,7,27975
6,6,28657
6,5,29188
5,5,30290
5,4,31721
4,4,32337
3,4,32821
4,4,33535
5,4,33753
6,4,33950
6,3,34703
6,2,34936
6,3,35969
5,3,36336
