x,y,t
0,0,0
1,0,18965
2,0,20266
3,0,20565
4,0,20815
5,0,21086
6,0,21332
6,1,22582
6,2,24897
7,2,25763
7,3,26664
7,4,27109
7,5,32430
7,6,32882
7,7,36179
6,7,37062
6,6,45130
6,5,46963
5,5,54362
5,4,55563
6,4,56329
6,3,57163
5,3,59182
5,2,59995
5,1,60679
4,1,62278
4,2,72283
4,3,77960
4,4,78526
3,4,79242
3,3,80326
3,2,80825
2,2,81592
2,3,82725
1,3,110475
0,3,112191
0,4,112875
1,4,113377
1,5,114841
0,5,115358
0,6,119062
0,7,121790
1,7,124190
1,6,124823
2,6,125409
2,7,126190
3,7,126808
3,6,127541
4,6,127973
