x,y,t
0,0,0
1,0,7284
2,0,7550
3,0,7800
4,0,8654
5,0,9100
6,0,19185
6,1,23420
6,2,25269
7,2,25636
7,3,26518
7,4,26853
7,5,27104
7,6,27436
7,7,27786
6,7,28821
6,6,34204
6,5,36504
5,5,40305
5,4,41605
4,4,43656
3,4,44389
3,3,49090
2,3,50175
1,3,50624
1,4,52441
1,5,54141
1,6,54591
2,6,55224
3,6,55757
4,6,56158
3,6,57258
3,7,57809
2,7,58624
1,7,59224
0,7,60575
0,6,61359
0,5,62092
0,4,62591
0,3,63142
1,3,67960
2,3,68343
2,2,69094
3,2,70410
4,2,76595
4,1,77476
5,1,78328
5,2,84113
4,2,85462
4,3,86229
5,3,86913
6,3,87380
6,4,88029
