x,y,t
0,0,0
1,0,2232
2,0,2432
3,0,2626
4,0,2811
5,0,3153
6,0,3529
6,1,4281
6,2,4832
7,2,5119
7,3,5545
7,4,5768
7,5,5950
7,6,6182
7,7,6449
6,7,6786
6,6,7114
6,5,7427
6,4,8486
6,3,8941
5,3,9393
5,2,9863
5,1,10220
4,1,10636
4,2,11189
3,2,11630
2,2,11926
2,3,12467
1,3,12807
0,3,13115
0,4,13864
0,5,17779
0,6,18018
0,7,18233
1,7,18658
2,7,18876
3,7,19106
3,6,19752
4,6,20137
3,6,20555
2,6,20827
1,6,21351
1,5,21680
1,4,21904
1,3,22369
2,3,22698
3,3,22941
4,3,24149
3,3,25099
3,4,25528
4,4,25888
5,4,26110
5,5,26563
