x,y,t
0,0,0
1,0,4693
2,0,4925
3,0,5262
4,0,5863
5,0,6092
6,0,6373
6,1,6972
6,2,7273
7,2,7503
7,3,7814
7,4,8072
7,5,8252
7,6,8443
7,7,8712
6,7,8972
6,6,9182
6,5,9463
6,4,9742
6,3,10012
5,3,10442
5,2,10693
5,1,10982
4,1,11483
4,2,12713
3,2,15203
2,2,15482
2,3,15853
1,3,16084
0,3,16383
0,4,17062
0,5,17293
0,4,20462
1,4,20713
1,5,21003
1,6,21383
0,6,21673
0,7,22003
1,7,22293
2,7,22853
2,6,23722
3,6,24335
4,6,24594
3,6,25143
3,7,25513
2,7,25753
2,6,25982
1,6,26293
1,5,26462
1,4,26703
1,3,26932
2,3,27313
3,3,27622
3,4,27925
4,4,28223
4,3,28413
5,3,28713
5,4,28912
5,5,29122
