x,y,t
0,0,0
1,0,16140
2,0,16393
3,0,16783
4,0,17258
5,0,17552
6,0,17759
6,1,18750
5,1,19825
4,1,20048
4,2,21259
3,2,22691
2,2,23015
2,3,23658
1,3,24115
0,3,24542
0,4,24916
0,5,25267
0,6,25525
0,7,25843
1,7,26458
2,7,26718
3,7,26990
3,6,27489
4,6,27941
3,6,28332
2,6,28574
1,6,28973
1,5,29491
1,4,29749
1,3,30050
2,3,30557
3,3,31015
4,3,32075
5,3,33633
5,2,34215
6,2,34614
7,2,34971
7,3,36542
7,4,37983
7,5,38214
7,6,38465
7,7,38756
6,7,39822
6,6,40140
6,5,40382
6,4,40616
5,4,43150
5,5,43614
5,4,44453
4,4,44679
3,4,44991
4,4,45287
5,4,45492
6,4,45773
6,3,46394
