x,y,t
0,0,0
1,0,2205
2,0,2433
3,0,2611
4,0,2848
5,0,3035
6,0,3257
6,1,4449
5,1,5549
4,1,5879
4,2,10451
5,2,13512
6,2,13968
7,2,14506
7,3,15512
7,4,15909
7,5,16406
7,6,17060
7,7,17583
6,7,18300
6,6,19056
6,5,19501
5,5,21882
5,4,25127
5,3,25630
6,3,27091
6,4,27504
5,4,28119
4,4,28461
4,3,31317
4,4,36756
3,4,37217
3,3,37868
3,2,38257
2,2,38794
2,3,39453
1,3,40097
0,3,40476
0,4,41015
1,4,44808
1,5,45479
1,6,46088
2,6,46611
3,6,47033
4,6,47564
3,6,48263
3,7,48753
2,7,49246
1,7,49488
0,7,49640
0,6,50080
0,5,50251
