x,y,t
0,0,0
1,0,7011
2,0,8160
3,0,9760
4,0,10031
5,0,10390
6,0,10801
6,1,11541
6,2,12120
7,2,12341
7,3,12679
7,4,12859
7,5,13030
7,6,13210
7,7,13701
6,7,14010
6,6,15551
6,5,17731
6,4,17941
6,3,18100
6,2,18650
6,1,18941
5,1,19261
5,2,19551
5,3,19750
5,4,19941
5,5,20471
5,4,20771
4,4,20900
4,3,21891
4,2,22081
4,1,22510
4,2,22761
3,2,22931
3,3,23122
3,4,23270
3,3,23971
3,2,24581
2,2,24810
2,3,25150
1,3,25381
0,3,25849
0,4,26230
0,5,26399
0,6,26941
0,7,27122
1,7,27471
2,7,27640
3,7,27881
3,6,28712
4,6,29021
3,6,29361
2,6,29551
1,6,29729
1,5,30009
1,4,30170
