x,y,t
0,0,0
1,0,5487
2,0,5749
3,0,6017
4,0,6249
5,0,6449
6,0,6699
5,0,7982
4,0,8451
4,1,9467
5,1,10350
6,1,10716
6,2,13734
7,2,14417
7,3,15601
7,4,15833
7,5,16084
7,6,16300
7,7,16534
6,7,17934
6,6,18897
6,5,19134
5,5,21285
5,4,23952
6,4,25082
6,3,25967
5,3,27601
5,2,28584
4,2,29868
3,2,30136
2,2,30568
2,3,32464
1,3,33449
0,3,33937
0,4,34805
0,5,35041
0,6,35289
0,7,35955
1,7,36983
2,7,37239
3,7,37584
3,6,40657
4,6,41658
3,6,42844
2,6,43227
1,6,43710
1,5,44379
1,4,45344
1,3,46663
2,3,48079
3,3,48647
3,4,49448
4,4,50192
4,3,50699
