x,y,t
0,0,0
1,0,17738
2,0,18105
3,0,18422
4,0,18872
4,1,19639
4,2,20505
3,2,21222
2,2,21688
2,3,22872
1,3,23592
0,3,23989
0,4,26123
0,5,26356
0,6,26573
0,7,26773
1,7,27724
2,7,27974
3,7,28374
3,6,29175
4,6,31109
3,6,31858
2,6,33157
1,6,33574
1,5,34509
1,4,37444
1,3,39610
2,3,40891
3,3,43192
3,4,46293
4,4,48360
5,4,48827
5,5,49976
6,5,51177
6,6,52060
6,7,52461
7,7,53094
7,6,54761
7,5,55146
7,4,63214
7,3,64880
7,2,65363
6,2,66263
6,1,67314
6,0,67732
5,0,68646
5,1,69697
5,2,70196
4,2,77366
4,3,77981
5,3,78682
6,3,79098
6,4,79815
