x,y,t
0,0,0
1,0,4835
2,0,5167
3,0,5468
4,0,6118
4,1,6985
4,2,8952
3,2,9801
2,2,10152
2,3,11369
1,3,12402
0,3,13202
0,4,19204
1,4,20170
1,5,21154
0,5,22822
0,6,24671
0,7,28722
1,7,33239
2,7,33573
3,7,34023
3,6,34872
4,6,35439
3,6,36306
2,6,36641
1,6,37107
1,5,38157
1,4,38490
1,3,38806
2,3,39373
3,3,39723
3,4,40758
4,4,41174
5,4,42808
5,5,43937
6,5,44491
6,6,45959
6,7,46759
7,7,47538
7,6,48908
7,5,49192
7,4,49675
6,4,51292
6,3,52811
5,3,53873
4,3,54160
5,3,55476
6,3,56976
7,3,58244
7,2,58944
6,2,59993
5,2,60477
5,1,61093
6,1,61493
6,0,62244
5,0,63024
