x,y,t
0,0,0
1,0,1581
2,0,1932
3,0,2141
4,0,2344
5,0,2570
6,0,3680
6,1,3999
5,1,4359
4,1,4621
4,2,5010
3,2,5432
2,2,5755
2,3,6182
1,3,6592
0,3,6772
0,4,7338
0,5,7516
0,6,7671
0,7,8164
1,7,9652
1,6,9952
1,5,10176
1,6,11805
2,6,12146
3,6,12333
4,6,12551
3,6,12915
3,7,13129
2,7,13527
1,7,13886
1,6,14194
1,5,14377
1,4,14608
1,3,14763
2,3,15246
3,3,16364
3,4,16675
4,4,16933
5,4,17949
5,5,18245
6,5,18544
6,6,18830
6,7,19189
7,7,19480
7,6,19830
7,5,20118
7,4,20631
7,3,21718
7,2,22002
6,2,22583
5,2,22894
5,3,23323
4,3,23691
5,3,24227
6,3,24408
6,4,24748
