x,y,t
0,0,0
1,0,5501
2,0,5730
3,0,6081
4,0,6470
5,0,6782
6,0,7167
6,1,10564
6,2,15026
7,2,15441
7,3,15908
7,4,16476
7,5,17747
7,6,18111
7,7,18433
6,7,19131
6,6,20709
6,5,21189
5,5,22813
5,4,25905
6,4,27439
6,3,27961
5,3,29696
5,2,30117
5,1,30535
4,1,30998
4,2,31884
3,2,32407
2,2,42499
2,3,47429
1,3,47900
0,3,48251
0,4,48715
0,5,49017
0,6,49288
0,7,49535
1,7,50040
2,7,50287
3,7,50508
3,6,51758
4,6,53429
3,6,53951
2,6,54202
1,6,54417
1,5,54862
1,4,55197
1,3,55530
2,3,57011
3,3,57240
4,3,57481
4,4,58592
3,4,59032
