x,y,t
0,0,0
1,0,14104
2,0,14424
3,0,14833
4,0,15105
5,0,15401
6,0,15768
6,1,16376
5,1,16929
4,1,17320
4,2,17840
3,2,18416
3,3,19777
3,2,21737
2,2,22073
2,3,22585
1,3,22952
0,3,23345
0,4,23961
1,4,24273
1,5,24593
0,5,24961
0,6,25369
0,7,26537
1,7,26897
1,6,27297
2,6,27865
2,7,28297
3,7,28713
3,6,29081
4,6,32897
3,6,33297
2,6,33537
1,6,33705
0,6,34121
0,5,34561
0,4,35049
0,3,35273
1,3,35985
2,3,36233
3,3,36433
3,4,37001
4,4,37425
5,4,37961
5,5,38361
6,5,38745
6,6,39473
6,7,39769
7,7,40354
7,6,41209
7,5,41745
7,4,42025
7,3,43049
7,2,43417
6,2,44161
5,2,45033
4,2,45538
4,3,46169
5,3,46521
6,3,46817
6,4,47249
