x,y,t
0,0,0
1,0,11318
2,0,11681
3,0,12643
4,0,12972
5,0,13585
6,0,13903
6,1,14413
6,2,16089
7,2,16582
7,3,17209
6,3,18795
7,3,22725
7,4,23073
7,5,24325
7,6,24651
7,7,25453
6,7,25870
6,6,27276
6,5,27689
6,4,28556
5,4,30474
5,5,31133
5,4,31651
5,3,34096
4,3,39278
5,3,44147
5,2,44588
5,1,45156
4,1,45549
4,2,45997
3,2,46657
3,3,48074
3,2,49274
2,2,49606
2,3,50131
3,3,51543
4,3,51996
4,4,52528
3,4,53138
3,3,53552
2,3,54176
1,3,54456
0,3,54742
0,4,55526
1,4,55950
1,5,57910
0,5,58309
0,6,59221
0,7,62588
1,7,62997
1,6,63765
2,6,64500
2,7,64886
3,7,65850
3,6,66353
4,6,66864
