x,y,t
0,0,0
1,0,21739
2,0,22018
3,0,22213
4,0,23135
4,1,24218
4,2,24802
3,2,25402
2,2,25652
2,3,26318
1,3,26801
0,3,27101
0,4,28867
1,4,30234
1,5,30717
0,5,31284
0,6,35285
0,7,35600
1,7,36134
2,7,36351
3,7,36534
3,6,37901
4,6,39950
3,6,40500
2,6,40733
1,6,41067
1,5,41583
1,4,41817
1,3,42033
2,3,42967
3,3,43283
3,4,44067
4,4,45300
5,4,47333
5,5,48050
6,5,49215
6,6,49716
6,7,50066
7,7,50616
7,6,51182
7,5,51449
7,4,51683
7,3,52983
7,2,53249
6,2,55882
6,1,56349
6,0,56666
5,0,57415
5,1,60698
5,2,61048
5,3,61365
4,3,62282
5,3,62948
6,3,63215
6,4,63599
