x,y,t
0,0,0
1,0,2888
2,0,3343
3,0,3547
4,0,3966
5,0,4236
6,0,4568
6,1,5349
5,1,5618
4,1,5898
4,2,8578
3,2,8882
2,2,9137
3,2,9875
4,2,10093
5,2,10268
6,2,10448
7,2,10618
7,3,11339
7,4,16876
7,5,17069
7,6,17199
7,7,17389
6,7,18041
6,6,18928
6,5,19172
5,5,21034
6,5,22771
6,4,22980
6,3,23198
6,2,23584
6,3,24188
5,3,24713
4,3,25009
5,3,26057
5,4,26446
4,4,26947
3,4,27202
3,3,27715
2,3,28179
1,3,28522
0,3,28966
0,4,29447
1,4,29955
1,5,30437
0,5,31053
0,6,31614
1,6,32181
2,6,32495
3,6,32801
4,6,33625
3,6,34408
3,7,34680
2,7,34979
1,7,35214
0,7,35375
