x,y,t
0,0,0
1,0,2247
2,0,2423
3,0,2630
4,0,2806
5,0,2982
6,0,3398
6,1,3942
5,1,4670
4,1,4871
4,2,5238
3,2,5519
2,2,5855
2,3,6278
1,3,6527
0,3,7087
0,4,7446
1,4,8351
1,5,8751
0,5,9055
0,6,9423
0,7,11063
1,7,12150
1,6,12623
2,6,12887
2,7,13222
3,7,13479
3,6,13822
4,6,14231
3,6,16335
2,6,16630
1,6,16926
1,5,17150
1,4,17350
1,3,17526
2,3,17886
3,3,18287
3,4,18510
4,4,18878
5,4,19423
5,5,19679
6,5,19943
6,6,20207
6,7,20550
7,7,20750
7,6,21103
7,5,21613
7,4,21823
7,3,22078
7,2,22358
6,2,22735
5,2,23030
6,2,25543
7,2,26062
6,2,27207
6,3,27446
6,4,28318
5,4,28575
5,3,28758
4,3,29031
