x,y,t
0,0,0
1,0,173845
2,0,174283
3,0,174632
4,0,175092
4,1,177024
5,1,177362
5,0,177741
6,0,178078
6,1,178493
6,2,187787
7,2,193214
7,3,193531
6,3,193855
6,4,197635
7,4,198119
7,5,198851
7,6,199596
7,7,200116
6,7,200479
6,6,200816
6,5,201224
5,5,201561
5,4,206981
5,3,207302
5,2,207601
4,2,207893
4,3,208149
4,4,208426
3,4,208700
3,3,208993
3,2,209367
2,2,209648
2,3,209922
1,3,210216
0,3,210814
0,4,212659
1,4,212974
1,5,214197
0,5,214481
0,6,214805
0,7,215260
1,7,215544
1,6,215922
2,6,216247
2,7,216536
3,7,216808
3,6,217098
4,6,217442
