x,y,t
0,0,0
1,0,773
2,0,1270
3,0,1301
4,0,1335
5,0,1367
6,0,1403
6,1,1822
5,1,2158
4,1,2366
4,2,2621
3,2,2806
2,2,2989
2,3,3204
1,3,3453
0,3,3668
0,4,3893
1,4,4237
1,5,4477
0,5,4757
0,6,5005
1,6,5300
0,6,6637
0,7,6853
1,7,7117
2,7,7262
2,6,7981
3,6,8221
4,6,8525
3,6,8829
3,7,9013
2,7,9292
1,7,9476
0,7,9637
0,6,9773
0,5,9957
0,4,10157
0,3,10317
1,3,10540
2,3,10701
3,3,10861
4,3,11005
4,4,11629
3,4,11934
4,4,12197
5,4,12436
5,5,12796
6,5,13021
6,6,13197
6,7,13405
7,7,13605
7,6,14045
7,5,14229
7,4,14373
7,3,14549
6,3,14749
6,2,14972
7,2,16020
6,2,16245
5,2,16380
5,3,16589
6,3,16926
6,4,17111
