x,y,t
0,0,0
1,0,2605
2,0,2831
3,0,3025
4,0,3214
5,0,3488
6,0,3936
6,1,4500
5,1,4951
4,1,5381
4,2,6706
3,2,7155
2,2,7587
2,3,8702
1,3,9254
0,3,9669
0,4,13884
0,5,14063
0,6,14326
0,7,14516
1,7,15170
2,7,15404
3,7,15698
3,6,17211
4,6,17616
3,6,18474
2,6,19386
1,6,19827
1,5,20487
1,4,20804
1,3,23422
2,3,24511
3,3,25209
3,4,25759
4,4,27018
5,4,27171
5,5,28109
6,5,29141
6,6,29582
6,7,29997
7,7,30785
7,6,31304
7,5,31518
7,4,31760
7,3,36262
7,2,36640
6,2,37716
5,2,38316
5,3,39147
4,3,39587
5,3,40377
6,3,40742
6,4,41222
