x,y,t
0,0,0
1,0,9276
2,0,9563
3,0,9797
4,0,10046
5,0,10264
6,0,10697
6,1,11415
6,2,12324
7,2,13341
7,3,14047
7,4,14533
7,5,14814
7,6,15148
7,7,15465
6,7,16081
6,6,17831
6,5,18196
5,5,39924
5,4,40548
6,4,41235
6,3,42265
5,3,49794
4,3,53190
4,4,53873
3,4,54322
3,3,55172
2,3,55624
1,3,55955
1,4,58602
1,5,58904
1,6,59238
2,6,61419
3,6,61669
4,6,62020
3,6,62951
3,7,63618
2,7,64018
1,7,64234
0,7,64453
0,6,65002
0,5,65284
0,4,65467
0,3,66501
1,3,67402
2,3,67919
2,2,68999
3,2,69516
4,2,69916
5,2,71145
5,1,71582
4,1,72116
