x,y,t
0,0,0
1,0,6275
2,0,6589
3,0,7010
4,0,7826
4,1,24029
4,2,24358
3,2,25161
2,2,25418
2,3,26379
1,3,26880
0,3,27055
0,4,27827
0,5,28156
0,6,28393
0,7,28623
1,7,29280
2,7,29610
3,7,29979
3,6,30829
4,6,31213
3,6,31748
2,6,31959
1,6,32141
1,5,33064
1,4,33323
1,3,33508
2,3,34431
3,3,34660
4,3,34878
3,3,36297
3,4,36557
4,4,37397
5,4,37779
5,5,38182
6,5,38848
6,6,39264
6,7,39474
7,7,40131
7,6,40563
7,5,40863
7,4,41195
7,3,45198
7,2,45565
6,2,50149
6,1,50581
6,0,50859
5,0,51716
5,1,52149
5,2,52426
5,3,52692
6,3,53837
6,4,54263
