x,y,t
0,0,0
1,0,11160
2,0,11434
3,0,11620
4,0,11795
5,0,11964
6,0,12175
6,1,17115
5,1,17388
4,1,17575
4,2,17880
3,2,18099
2,2,18314
2,3,18794
1,3,19046
0,3,19390
0,4,20095
1,4,24638
1,5,24920
0,5,25334
0,6,26045
0,7,26311
1,7,27123
1,6,27443
2,6,27942
2,7,28326
3,7,28662
3,6,29112
4,6,29450
3,6,31797
2,6,31985
1,6,32143
0,6,32326
0,5,32476
0,4,32666
0,3,32841
1,3,33015
2,3,33224
3,3,33374
4,3,34352
5,3,34622
5,2,34831
6,2,35023
7,2,35284
7,3,35592
7,4,35843
7,5,35872
7,6,35902
7,7,35935
6,7,36266
6,6,36525
6,5,36736
6,4,36860
6,3,37007
5,3,37376
4,3,37755
4,4,38004
5,4,38333
5,5,38634
5,4,39007
4,4,39164
3,4,39332
