x,y,t
0,0,0
1,0,4067
2,0,4210
3,0,4435
4,0,4578
5,0,4754
6,0,4930
6,1,5355
6,2,5709
6,3,5850
6,4,6043
6,5,6195
6,6,6395
6,7,6602
7,7,7051
7,6,7482
7,5,7611
7,4,7786
7,3,7971
7,2,8163
6,2,10315
5,2,10498
4,2,10699
3,2,10914
2,2,11138
2,3,12082
1,3,12628
0,3,12795
0,4,14379
0,5,14571
0,6,14763
0,7,15026
1,7,17771
2,7,18090
3,7,18291
3,6,21066
4,6,21419
3,6,21803
2,6,22227
1,6,22618
1,5,22963
1,4,23243
1,3,24659
2,3,25843
3,3,26027
3,4,28027
4,4,28603
4,3,29532
5,3,29955
5,4,30403
5,5,30707
5,4,31267
5,3,31426
5,2,31611
5,1,31787
4,1,32187
