x,y,t
0,0,0
1,0,1261
2,0,1383
3,0,1510
4,0,1646
5,0,1783
6,0,1933
6,1,2269
6,2,2460
7,2,2667
7,3,2871
7,4,3030
7,5,3179
7,6,3335
7,7,3505
6,7,3689
6,6,3889
6,5,4290
5,5,4514
5,4,5204
4,4,5432
3,4,5606
3,3,6049
2,3,6249
1,3,6502
1,4,6750
1,5,6942
1,6,7119
2,6,7310
3,6,7511
4,6,7906
3,6,8200
3,7,8356
2,7,8564
1,7,8752
0,7,8904
0,6,9068
0,5,9247
0,4,9389
0,3,9551
1,3,9962
2,3,10156
2,2,10399
3,2,11817
4,2,12089
4,1,12390
5,1,12632
5,2,12929
4,2,13923
4,3,14092
5,3,14377
6,3,14583
6,4,14807
