x,y,t
0,0,0
1,0,8882
2,0,9302
3,0,9705
4,0,10056
4,1,10432
4,2,12304
3,2,12977
2,2,21000
2,3,24576
1,3,24874
0,3,25123
0,4,26298
1,4,26668
1,5,27058
0,5,27387
0,6,27963
0,7,29267
1,7,29700
1,6,32155
2,6,33361
2,7,33953
3,7,34320
3,6,34728
4,6,36618
3,6,39889
2,6,40390
1,6,40472
0,6,40708
0,5,41570
0,4,41771
0,3,42026
1,3,42458
2,3,42669
3,3,42883
3,4,44788
4,4,45226
5,4,46810
5,5,47156
6,5,47522
6,6,47871
6,7,48298
7,7,48652
7,6,49000
7,5,49315
7,4,49739
6,4,50122
6,3,50583
7,3,50854
6,3,51194
5,3,51375
4,3,51577
4,2,52221
5,2,52401
6,2,52664
7,2,52922
6,2,53460
6,1,53619
5,1,54081
5,0,54433
6,0,54705
