x,y,t
0,0,0
1,0,66627
2,0,68377
3,0,68927
4,0,70294
5,0,78028
6,0,78495
6,1,79361
5,1,79928
4,1,80378
4,2,81197
3,2,81744
2,2,82212
2,3,84812
1,3,85562
0,3,86179
0,4,87263
0,5,87762
0,6,88196
0,7,90014
1,7,90880
2,7,91363
3,7,93281
3,6,94231
4,6,95164
3,6,95731
2,6,96217
1,6,96814
1,5,97931
1,4,98333
1,3,99049
2,3,100048
3,3,100715
3,4,102165
4,4,102798
5,4,106400
5,5,107832
6,5,108333
6,6,109217
6,7,109899
7,7,110649
7,6,112017
7,5,112501
7,4,113551
6,4,116951
6,3,117469
7,3,118418
7,2,118954
6,2,120014
5,2,120585
5,3,121436
4,3,121935
